addressWithZip,statusText,detailUrl,price,zpid,beds,baths,area,latitude,longitude,city,yearBuilt,daysOnZillow,hiResImageLink,homeType,school name,rating,rating,level,link,size,school name,rating,rating,level,link,size,school name,rating,rating,level,link,size,distance,travel_time
"12446 Horseshoe Bend Cir, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/12446-Horseshoe-Bend-Cir-Clarksburg-MD-20871/166427936_zpid/,419990,166427936,3,4,2425,39.229303,-77.257067,Clarksburg,2012,9,https://photos.zillowstatic.com/p_f/ISqxao8er6srz61000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.548,1333
"23519 Forest Haven Way, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/23519-Forest-Haven-Way-Clarksburg-MD-20871/110571782_zpid/,465000,110571782,3,4,2800,39.240432,-77.269101,Clarksburg,2010,17,https://photos.zillowstatic.com/p_f/IS6m48wt471mae0000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.68,1212
"12708 Horseshoe Bend Cir, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/12708-Horseshoe-Bend-Cir-Clarksburg-MD-20871/110284088_zpid/,414000,110284088,3,3,2400,39.231046,-77.25833,Clarksburg,2010,22,https://photos.zillowstatic.com/p_f/ISqtrqmei4wtr31000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.541,1345
"12559 Horseshoe Bend Cir, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/12559-Horseshoe-Bend-Cir-Clarksburg-MD-20871/124231668_zpid/,439900,124231668,4,4,2460,39.22884,-77.258205,Clarksburg,2013,29,https://photos.zillowstatic.com/p_f/IS2fcqox0gfz8b0000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.604,1360
"11705 Emerald Green Dr, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/11705-Emerald-Green-Dr-Clarksburg-MD-20871/122476012_zpid/,415000,122476012,3,4,2360,39.222349,-77.246189,Clarksburg,2013,38,https://photos.zillowstatic.com/p_f/ISuct3yd9alqy20000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Damascus High School,35,8,High,https://www.greatschools.org/school?id=01003&state=MD,1209,13.743,1256
"11882 Country Squire Way, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/11882-Country-Squire-Way-Clarksburg-MD-20871/118614205_zpid/,424988,118614205,3,3,2410,39.227132,-77.247456,Clarksburg,2014,44,https://photos.zillowstatic.com/p_f/IS2b9d17btrf9o1000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.006,1284
"13001 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/13001-Martz-St-Clarksburg-MD-20871/249693649_zpid/,414990,249693649,3,4,1845,39.2408,-77.2626,Clarksburg,2019,45,https://photos.zillowstatic.com/p_f/ISecmhuto6bzu81000000000.jpg,SINGLE_FAMILY,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.194,1113
"13003 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693729_zpid/,414990,249693729,3,3,1845,39.2408,-77.2626,Clarksburg,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISe0ta0n9c9wfq0000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.194,1107
"13007 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693878_zpid/,414990,249693878,3,3,1845,39.2408,-77.2626,Clarksburg,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISe0ta0n9c9wfq0000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.194,1113
"13013 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693604_zpid/,414990,249693604,3,3,1845,39.2408,-77.2626,Clarksburg,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISe0ta0n9c9wfq0000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.194,1107
"13023 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693662_zpid/,414990,249693662,3,3,1845,39.2408,-77.2626,Clarksburg,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISe0ta0n9c9wfq0000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.194,1107
"13005 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693663_zpid/,414990,249693663,3,3,1845,39.2408,-77.2626,Clarksburg,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISe0ta0n9c9wfq0000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.194,1107
"13009 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693666_zpid/,414990,249693666,3,3,1845,39.2408,-77.2626,Clarksburg,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISe0ta0n9c9wfq0000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.194,1107
"13011 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693698_zpid/,414990,249693698,3,3,1845,39.2408,-77.2626,Clarksburg,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISe0ta0n9c9wfq0000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.194,1107
"13021 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693711_zpid/,414990,249693711,3,3,1845,39.2408,-77.2626,Clarksburg,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISe0ta0n9c9wfq0000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.194,1107
"13007 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693878_zpid/,414990,249693878,3,3,1845,39.2408,-77.2626,Clarksburg,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISe0ta0n9c9wfq0000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.194,1107
"13013 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693604_zpid/,414990,249693604,3,3,1845,39.2408,-77.2626,Clarksburg,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISe0ta0n9c9wfq0000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.194,1106
"13005 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693663_zpid/,414990,249693663,3,3,1845,39.2408,-77.2626,Clarksburg,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISe0ta0n9c9wfq0000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.194,1106
"13009 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693666_zpid/,414990,249693666,3,3,1845,39.2408,-77.2626,Clarksburg,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISe0ta0n9c9wfq0000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.194,1106
"13021 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693711_zpid/,414990,249693711,3,3,1845,39.2408,-77.2626,Clarksburg,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISe0ta0n9c9wfq0000000000.jpg,TOWNHOUSE,Wilson Wims Elementary School,75,7,Elementary,https://www.greatschools.org/school?id=05188&state=MD,,Hallie Wells Middle School,999,,Middle,https://www.greatschools.org/school?id=05229&state=MD,,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.194,1106
"21416 Laytonsville Rd, Gaithersburg, MD 20882",House for sale,https://www.zillow.com/homedetails/21416-Laytonsville-Rd-Gaithersburg-MD-20882/37075452_zpid/,425000,37075452,3,3,2075,39.208028,-77.142121,Gaithersburg,1903,22,https://photos.zillowstatic.com/p_f/ISqtj0x2h6nuhr0000000000.jpg,SINGLE_FAMILY,Laytonsville Elementary School,77,8,Elementary,https://www.greatschools.org/school?id=00917&state=MD,412,Gaithersburg Middle School,99,4,Middle,https://www.greatschools.org/school?id=00897&state=MD,752,Gaithersburg High School,87,3,High,https://www.greatschools.org/school?id=00898&state=MD,2306,10.66,1516
"8110 Brink Rd, Gaithersburg, MD 20882",House for sale,https://www.zillow.com/homedetails/8110-Brink-Rd-Gaithersburg-MD-20882/37073180_zpid/,429000,37073180,4,3,1365,39.208309,-77.165395,Gaithersburg,1959,56,https://photos.zillowstatic.com/p_f/ISyn04h0vmloqo1000000000.jpg,SINGLE_FAMILY,Laytonsville Elementary School,77,8,Elementary,https://www.greatschools.org/school?id=00917&state=MD,412,Gaithersburg Middle School,99,4,Middle,https://www.greatschools.org/school?id=00897&state=MD,752,Gaithersburg High School,87,3,High,https://www.greatschools.org/school?id=00898&state=MD,2306,10.873,1524
"6104 Sam Riggs Rd, Laytonsville, MD 20882",House for sale,https://www.zillow.com/homedetails/6104-Sam-Riggs-Rd-Laytonsville-MD-20882/37073660_zpid/,484995,37073660,3,3,3237,39.225595,-77.123411,Laytonsville,1969,303,https://photos.zillowstatic.com/p_f/ISegpi03ksaxs11000000000.jpg,SINGLE_FAMILY,Laytonsville Elementary School,77,8,Elementary,https://www.greatschools.org/school?id=00917&state=MD,412,Gaithersburg Middle School,99,4,Middle,https://www.greatschools.org/school?id=00897&state=MD,752,Gaithersburg High School,87,3,High,https://www.greatschools.org/school?id=00898&state=MD,2306,13.014,1832
"16900 Westbourne Ter, Gaithersburg, MD 20878",House for sale,https://www.zillow.com/homedetails/16900-Westbourne-Ter-Gaithersburg-MD-20878/37152429_zpid/,495000,37152429,5,3,2424,39.133839,-77.248457,Gaithersburg,1969,14,https://photos.zillowstatic.com/p_f/ISeg5zjdf1tcx51000000000.jpg,SINGLE_FAMILY,Thurgood Marshall Elementary School,78,6,Primary,https://www.greatschools.org/school?id=00845&state=MD,664,Ridgeview Middle School,34,7,Middle,https://www.greatschools.org/school?id=00944&state=MD,746,Quince Orchard High School,16,8,High,https://www.greatschools.org/school?id=01010&state=MD,1924,7.094,1059
"16900 Westbourne Ter, Gaithersburg, MD 20878",House for sale,https://www.zillow.com/homedetails/16900-Westbourne-Ter-Gaithersburg-MD-20878/37152429_zpid/,495000,37152429,5,3,2424,39.133839,-77.248457,Gaithersburg,1969,14,https://photos.zillowstatic.com/p_f/ISeg5zjdf1tcx51000000000.jpg,SINGLE_FAMILY,Thurgood Marshall Elementary School,78,6,Primary,https://www.greatschools.org/school?id=00845&state=MD,664,Ridgeview Middle School,34,7,Middle,https://www.greatschools.org/school?id=00944&state=MD,746,Quince Orchard High School,16,8,High,https://www.greatschools.org/school?id=01010&state=MD,1924,7.094,1056
"Lakeshore - On Grade Plan, Cabin Branch Avenue Series",New construction,https://www.zillow.com/community/cabin-branch-avenue-series/2087705098_zpid/,436900,2087705098,3,3,2392,39.225047,-77.288824,Clarksburg,2019,2,https://photos.zillowstatic.com/p_f/ISah7mu8rskqvt1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,13.827,1125
"Arlington - On Grade Plan, Cabin Branch Avenue Series",New construction,https://www.zillow.com/community/cabin-branch-avenue-series/2087705100_zpid/,419900,2087705100,3,2.5,2174,39.225047,-77.288824,Clarksburg,2019,4,https://photos.zillowstatic.com/p_f/ISm6bzy6ioq6vq1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,2695.9224,156653
"Charleston RL Plan, Clarksburg Square   Clarksburg Square Singles",New construction,https://www.zillow.com/community/clarksburg-square-clarksburg-square-singles/2089880929_zpid/,442990,2089880929,3,2.5,1658,39.2284,-77.2745,Clarksburg,2019,5,https://photos.zillowstatic.com/p_f/ISmi85n3qrqp301000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,,
"Donovan Plan, Cabin Branch Manor Townhomes",New construction,https://www.zillow.com/community/cabin-branch-manor-townhomes/2088392427_zpid/,417900,2088392427,3,3,2045,39.224127,-77.289708,Clarksburg,2019,5,https://photos.zillowstatic.com/p_f/ISifjwfl31lglc0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,1346.8949,74501
"Cambridge RL Plan, Clarksburg Square   Clarksburg Square Singles",New construction,https://www.zillow.com/community/clarksburg-square-clarksburg-square-singles/2089880930_zpid/,462990,2089880930,3,3,1930,39.2284,-77.2745,Clarksburg,2019,6,https://photos.zillowstatic.com/p_f/ISucl52gos2rib0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,,
"Wilshire - On Grade Plan, Cabin Branch Avenue Series",New construction,https://www.zillow.com/community/cabin-branch-avenue-series/2087705091_zpid/,484900,2087705091,3,2.5,2696,39.225047,-77.288824,Clarksburg,2019,6,https://photos.zillowstatic.com/p_f/ISu86zz4me8iut1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,288.744,18382
"Wilshire - On Grade Plan, Cabin Branch Avenue Series",New construction,https://www.zillow.com/community/cabin-branch-avenue-series/2087705091_zpid/,484900,2087705091,3,2.5,2696,39.225047,-77.288824,Clarksburg,2019,6,https://photos.zillowstatic.com/p_f/ISu86zz4me8iut1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,288.744,18381
"Alcott Essential Plan, Cabin Branch Single Family Homes",New construction,https://www.zillow.com/community/cabin-branch-single-family-homes/2088948347_zpid/,499000,2088948347,4,2.5,2200,39.218142,-77.285808,Clarksburg,2019,6,https://photos.zillowstatic.com/p_f/ISqps4f9azjqkb0000000000.jpg,SINGLE_FAMILY,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,1348.1771,10000000
"Hadden Plan, Cabin Branch Manor Townhomes",New construction,https://www.zillow.com/community/cabin-branch-manor-townhomes/2097430068_zpid/,413900,2097430068,3,3,2092,39.224127,-77.289708,Clarksburg,2019,7,https://photos.zillowstatic.com/p_f/ISmi07nelfing81000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,2706.2483,151567
"Arlington - In Ground Plan, Cabin Branch Avenue Series",New construction,https://www.zillow.com/community/cabin-branch-avenue-series/2087705093_zpid/,419900,2087705093,3,2.5,2174,39.225047,-77.288824,Clarksburg,2019,8,https://photos.zillowstatic.com/p_f/ISe4so12jrg2nu1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,570.207,33809
"Maxwell Plan, Cabin Branch Manor Townhomes",New construction,https://www.zillow.com/community/cabin-branch-manor-townhomes/2097430071_zpid/,422900,2097430071,3,3,2250,39.224127,-77.289708,Clarksburg,2019,9,https://photos.zillowstatic.com/p_f/ISy3limbanrixe1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,1346.8949,74666
"Ventura - On Grade Plan, Cabin Branch Avenue Series",New construction,https://www.zillow.com/community/cabin-branch-avenue-series/2087705092_zpid/,474900,2087705092,3,2.5,2440,39.225047,-77.288824,Clarksburg,2019,12,https://photos.zillowstatic.com/p_f/ISinhou42is48u1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,463.217,31539
"58 Verdant Oak Aly, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/58-Verdant-Oak-Aly-Clarksburg-MD-20871/2085926027_zpid/,486990,2085926027,3,3,1930,39.2284,-77.2745,Clarksburg,2019,13,https://photos.zillowstatic.com/p_f/ISyf6fnuc5syuf0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.194,1128
"Finley Plan, Cabin Branch Manor Townhomes",New construction,https://www.zillow.com/community/cabin-branch-manor-townhomes/2097430069_zpid/,429900,2097430069,3,2.5,2308,39.224127,-77.289708,Clarksburg,2019,14,https://photos.zillowstatic.com/p_f/ISyr3dhat15u0a1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,1346.8949,74501
"22231 Trentworth Way, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/22231-Trentworth-Way-Clarksburg-MD-20871/97471091_zpid/,449888,97471091,3,3,2566,39.220463,-77.265458,Clarksburg,2005,22,https://photos.zillowstatic.com/p_f/ISq1a6xl5mlfg00000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.057,1280
"13751 Petrel St, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/13751-Petrel-St-Clarksburg-MD-20871/241915115_zpid/,493990,241915115,3,4,2367,39.220806,-77.286768,Clarksburg,2017,24,https://photos.zillowstatic.com/p_f/IS2zv23fzfk0vr0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.058,1159
"13745 Petrel St, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/13745-Petrel-St-Clarksburg-MD-20871/241915886_zpid/,449000,241915886,3,4,2256,39.220869,-77.286541,Clarksburg,2017,35,https://photos.zillowstatic.com/p_f/ISusxl3jh3eeur0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.052,1158
"13945 Godwit St, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/13945-Godwit-St-Clarksburg-MD-20871/241915260_zpid/,459900,241915260,3,4,2838,39.219311,-77.29037,Clarksburg,2017,43,https://photos.zillowstatic.com/p_f/ISe4gnsgzt777t1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.252,1223
"22634 Observation Dr, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/22634-Observation-Dr-Clarksburg-MD-20871/246554069_zpid/,469990,246554069,3,4,2247,39.228473,-77.274074,Clarksburg,2019,98,https://photos.zillowstatic.com/p_f/IS2fcm5g7f6ae80000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.293,1213
"22650 Observation Dr, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/22650-Observation-Dr-Clarksburg-MD-20871/2085943122_zpid/,439990,2085943122,3,3,1945,39.228384,-77.273973,Clarksburg,2019,133,https://photos.zillowstatic.com/p_f/ISm2oifxqcczct0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.293,1213
"22640 Observation Dr, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/22640-Observation-Dr-Clarksburg-MD-20871/246554035_zpid/,489990,246554035,3,4,2245,39.228597,-77.274214,Clarksburg,2019,153,https://photos.zillowstatic.com/p_f/ISesabex47m51u0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,https://www.greatschools.org/school?id=00877&state=MD,309,Rocky Hill Middle School,29,8,Middle,https://www.greatschools.org/school?id=00852&state=MD,1279,Clarksburg High School,47,7,High,https://www.greatschools.org/school?id=04029&state=MD,2200,14.293,1213
