addressWithZip,statusText,detailUrl,price,zpid,beds,baths,area,latitude,longitude,city,yearBuilt,daysOnZillow,hiResImageLink,homeType,school name,rating,rating,level,link,size,school name,rating,rating,level,link,size,school name,rating,rating,level,link,size,distance,travel_time
"23404 Clarksridge Rd, Clarksburg, MD 20871",Auction,https://www.zillow.com/homedetails/23404-Clarksridge-Rd-Clarksburg-MD-20871/60873844_zpid/,490055,60873844,5,3,3455,39.240053,-77.279198,Clarksburg,2004,18,https://www.zillowstatic.com/static/images/nophoto_p_f.png,SINGLE_FAMILY,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.725,1285
"13010 Clarksburg Square Rd, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/13010-Clarksburg-Square-Rd-Clarksburg-MD-20871/62873686_zpid/,449900,62873686,4,3,2630,39.24425,-77.273266,Clarksburg,2005,22,https://photos.zillowstatic.com/p_f/IS2rdv6okrubh21000000000.jpg,TOWNHOUSE,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,15.191,1323
"13072 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/13072-Martz-St-Clarksburg-MD-20871/249693785_zpid/,465395,249693785,3,3,2000,39.2429,-77.2714,Clarksburg,2019,25,https://photos.zillowstatic.com/p_f/ISu0saddpnkdxy0000000000.jpg,TOWNHOUSE,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.194,1144
"13076 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/13076-Martz-St-Clarksburg-MD-20871/249693787_zpid/,498880,249693787,4,4,2500,39.2429,-77.2714,Clarksburg,2019,25,https://photos.zillowstatic.com/p_f/ISyzteal3ux1s81000000000.jpg,TOWNHOUSE,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.194,1144
"13011 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/13011-Martz-St-SHH77K-Clarksburg-MD-20871/2084542985_zpid/,447871,2084542985,3,5,1845,39.243665,-77.27719,Clarksburg,2019,31,https://photos.zillowstatic.com/p_f/ISmq6xlyeoj85c0000000000.jpg,TOWNHOUSE,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.194,1144
"13013 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/13013-Martz-St-DT2WZJ-Clarksburg-MD-20871/2084542987_zpid/,459628,2084542987,3,4,1845,39.243665,-77.27719,Clarksburg,2019,31,https://photos.zillowstatic.com/p_f/ISek4l3sagbb5c0000000000.jpg,TOWNHOUSE,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.194,1144
"23020 Timber Creek Ln, Clarksburg, MD 20871",House for sale,https://www.zillow.com/homedetails/23020-Timber-Creek-Ln-Clarksburg-MD-20871/37079945_zpid/,400000,37079945,4,2,1858,39.234775,-77.267827,Clarksburg,1969,37,https://photos.zillowstatic.com/p_f/ISukvi99utnn0l0000000000.jpg,SINGLE_FAMILY,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.627,1286
"00005 Clarks Crossing Dr, Clarksburg, MD 20871",Coming soon,https://www.zillow.com/homedetails/00005-Clarks-Crossing-Dr-Clarksburg-MD-20871/2084708249_zpid/,415000,2084708249,4,3,,39.261624,-77.287402,Clarksburg,-1,40,https://photos.zillowstatic.com/p_f/ISmy45t2leozlo0000000000.jpg,SINGLE_FAMILY,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.752,1199
"The Annapolis at Clarksburg Town Center Plan, Unknown Community",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693911_zpid/,459900,249693911,3,3,2000,39.242675,-77.278183,Clarksburg,2019,73,https://photos.zillowstatic.com/p_f/ISucpgp49pls6d1000000000.jpg,TOWNHOUSE,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,1348.1771,10000000
"23723 Clarksmeade Dr, Clarksburg, MD 20871",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/23723-Clarksmeade-Dr-Clarksburg-MD-20871/62873483_zpid/,None,62873483,4,3,1924,39.24641,-77.26851,Clarksburg,2003,114,https://photos.zillowstatic.com/p_f/ISyz1hx2hnhchg0000000000.jpg,TOWNHOUSE,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,15.095,1277
"13066 Ebenezer Chapel Dr, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/13066-Ebenezer-Chapel-Dr-Clarksburg-MD-20871/249693703_zpid/,477865,249693703,3,4,2000,39.242396,-77.278532,Clarksburg,2019,263,https://photos.zillowstatic.com/p_f/ISeo33sn3f4zyt1000000000.jpg,TOWNHOUSE,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.524,1209
"23500 Overlook Park Dr, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/23500-Overlook-Park-Dr-Clarksburg-MD-20871/2088445682_zpid/,459900,2088445682,3,3,2000,39.243607,-77.277473,Clarksburg,2018,316,https://photos.zillowstatic.com/p_f/ISq9g0zas4twkt0000000000.jpg,TOWNHOUSE,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.624,1211
"13020 Ebenezer Chapel Dr, Clarksburg, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693676_zpid/,414990,249693676,3,3,1845,39.242596,-77.278281,Clarksburg,2019,-1523846321,https://photos.zillowstatic.com/p_f/ISewle70n5weni1000000000.jpg,TOWNHOUSE,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.556,1217
"13028 Ebenezer Chapel Dr, Clarksburg, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693689_zpid/,414990,249693689,3,3,1845,39.242561,-77.278325,Clarksburg,2019,-1523846321,https://photos.zillowstatic.com/p_f/ISewle70n5weni1000000000.jpg,TOWNHOUSE,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.551,1215
"13026 Ebenezer Chapel Dr, Clarksburg, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693891_zpid/,414990,249693891,3,3,1845,39.24257,-77.278314,Clarksburg,2019,-1523846321,https://photos.zillowstatic.com/p_f/ISewle70n5weni1000000000.jpg,TOWNHOUSE,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.552,1216
"130191 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/community/clarksburg-town-center/2084750153_zpid/,414990,2084750153,3,3,1845,39.243024,-77.277297,Clarksburg,2019,-1523846321,https://photos.zillowstatic.com/p_f/ISewle70n5weni1000000000.jpg,TOWNHOUSE,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.194,1138
"13017 Martz St, Clarksburg, MD",New construction,https://www.zillow.com/community/clarksburg-town-center/2084750154_zpid/,414990,2084750154,3,3,1845,39.243051,-77.277253,Clarksburg,2019,-1523846321,https://photos.zillowstatic.com/p_f/ISewle70n5weni1000000000.jpg,TOWNHOUSE,Little Bennett Elementary School,36,8,Elementary,/clarksburg-md/schools/little-bennett-elementary-school-27391/,643,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.194,1138
"58 Verdant Oak Aly, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/58-Verdant-Oak-Aly-Clarksburg-MD-20871/2085926027_zpid/,486990,2085926027,3,3,1930,39.2284,-77.2745,Clarksburg,2019,0,https://photos.zillowstatic.com/p_f/ISyf6fnuc5syuf0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.194,1121
"Arlington - In Ground Plan, Cabin Branch Avenue Series",New construction,https://www.zillow.com/community/cabin-branch-avenue-series/2087705093_zpid/,419900,2087705093,3,2.5,2174,39.225047,-77.288824,Clarksburg,2019,2,https://photos.zillowstatic.com/p_f/ISe4so12jrg2nu1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,570.207,32368
"22826 Cabin Branch Ave Clarksburg Md # 20871, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/22826-Cabin-Branch-Ave-Clarksburg-Md-20871-Clarksburg-MD-20871/2086250896_zpid/,449900,2086250896,3,4,2200,39.21686,-77.283186,Clarksburg,2019,3,https://photos.zillowstatic.com/p_f/ISukn45u9bxgoh0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,,
"Arlington - In Ground Plan, Cabin Branch Avenue Series",New construction,https://www.zillow.com/community/cabin-branch-avenue-series/2087705093_zpid/,419900,2087705093,3,2.5,2174,39.225047,-77.288824,Clarksburg,2019,2,https://photos.zillowstatic.com/p_f/ISe4so12jrg2nu1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,570.207,32399
"Lakeshore - On Grade Plan, Cabin Branch Avenue Series",New construction,https://www.zillow.com/community/cabin-branch-avenue-series/2087705098_zpid/,436900,2087705098,3,3,2392,39.225047,-77.288824,Clarksburg,2019,3,https://photos.zillowstatic.com/p_f/ISah7mu8rskqvt1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,13.827,1142
"Cambridge RL Plan, Clarksburg Square   Clarksburg Square Singles",New construction,https://www.zillow.com/community/clarksburg-square-clarksburg-square-singles/2089880930_zpid/,462990,2089880930,3,3,1930,39.2284,-77.2745,Clarksburg,2019,5,https://photos.zillowstatic.com/p_f/ISucl52gos2rib0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,,
"Wilshire - On Grade Plan, Cabin Branch Avenue Series",New construction,https://www.zillow.com/community/cabin-branch-avenue-series/2087705091_zpid/,484900,2087705091,3,2.5,2696,39.225047,-77.288824,Clarksburg,2019,5,https://photos.zillowstatic.com/p_f/ISu86zz4me8iut1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,288.744,16823
"Charleston RL Plan, Clarksburg Square   Clarksburg Square Singles",New construction,https://www.zillow.com/community/clarksburg-square-clarksburg-square-singles/2089880929_zpid/,442990,2089880929,3,2.5,1658,39.2284,-77.2745,Clarksburg,2019,6,https://photos.zillowstatic.com/p_f/ISmi85n3qrqp301000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,,
"Ventura - On Grade Plan, Cabin Branch Avenue Series",New construction,https://www.zillow.com/community/cabin-branch-avenue-series/2087705092_zpid/,474900,2087705092,3,2.5,2440,39.225047,-77.288824,Clarksburg,2019,6,https://photos.zillowstatic.com/p_f/ISinhou42is48u1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,463.217,30171
"Maxwell Plan, Cabin Branch Manor Townhomes",New construction,https://www.zillow.com/community/cabin-branch-manor-townhomes/2097430071_zpid/,422900,2097430071,3,3,2250,39.224127,-77.289708,Clarksburg,2019,7,https://photos.zillowstatic.com/p_f/ISy3limbanrixe1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,1346.8949,71371
"Donovan Plan, Cabin Branch Manor Townhomes",New construction,https://www.zillow.com/community/cabin-branch-manor-townhomes/2088392427_zpid/,417900,2088392427,3,3,2045,39.224127,-77.289708,Clarksburg,2019,8,https://photos.zillowstatic.com/p_f/ISifjwfl31lglc0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,1346.8949,71371
"Finley Plan, Cabin Branch Manor Townhomes",New construction,https://www.zillow.com/community/cabin-branch-manor-townhomes/2097430069_zpid/,429900,2097430069,3,2.5,2308,39.224127,-77.289708,Clarksburg,2019,8,https://photos.zillowstatic.com/p_f/ISyr3dhat15u0a1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,1346.8949,71371
"22231 Trentworth Way, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/22231-Trentworth-Way-Clarksburg-MD-20871/97471091_zpid/,454888,97471091,3,3,2566,39.220463,-77.265458,Clarksburg,2005,8,https://photos.zillowstatic.com/p_f/ISm6b3i09551gs0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.057,1266
"Arlington - On Grade Plan, Cabin Branch Avenue Series",New construction,https://www.zillow.com/community/cabin-branch-avenue-series/2087705100_zpid/,419900,2087705100,3,2.5,2174,39.225047,-77.288824,Clarksburg,2019,10,https://photos.zillowstatic.com/p_f/ISm6bzy6ioq6vq1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,2695.9224,150492
"13751 Petrel St, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/13751-Petrel-St-Clarksburg-MD-20871/241915115_zpid/,499999,241915115,3,4,2367,39.220806,-77.286768,Clarksburg,2017,10,https://photos.zillowstatic.com/p_f/IS2rlx57jfh0rh1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.058,1196
"Alcott Essential Plan, Cabin Branch Single Family Homes",New construction,https://www.zillow.com/community/cabin-branch-single-family-homes/2088948347_zpid/,499000,2088948347,4,2.5,2200,39.218142,-77.285808,Clarksburg,2019,13,https://photos.zillowstatic.com/p_f/ISqps4f9azjqkb0000000000.jpg,SINGLE_FAMILY,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,1348.1771,10000000
"Hadden Plan, Cabin Branch Manor Townhomes",New construction,https://www.zillow.com/community/cabin-branch-manor-townhomes/2097430068_zpid/,413900,2097430068,3,3,2092,39.224127,-77.289708,Clarksburg,2019,13,https://photos.zillowstatic.com/p_f/ISmi07nelfing81000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,2706.2483,143143
"13745 Petrel St, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/13745-Petrel-St-Clarksburg-MD-20871/241915886_zpid/,469000,241915886,3,4,2256,39.220869,-77.286541,Clarksburg,2017,21,https://photos.zillowstatic.com/p_f/ISuwccd9ozuyxf0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.052,1196
"13945 Godwit St, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/13945-Godwit-St-Clarksburg-MD-20871/241915260_zpid/,459900,241915260,3,4,2838,39.219311,-77.29037,Clarksburg,2017,29,https://photos.zillowstatic.com/p_f/IS2fgxsgtegjbu1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.252,1265
"52 Verdant Oak Aly, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/52-Verdant-Oak-Aly-Clarksburg-MD-20871/2084918253_zpid/,444990,2084918253,3,2,1945,39.2284,-77.2745,Clarksburg,2019,55,https://photos.zillowstatic.com/p_f/ISyrfuigolmknn1000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.194,1144
"12710 Ginger Wood Ln, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/12710-Ginger-Wood-Ln-Clarksburg-MD-20871/67485333_zpid/,465000,67485333,3,4,3024,39.220114,-77.267297,Clarksburg,2005,57,https://photos.zillowstatic.com/p_f/ISq51ybey598ow0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.057,1246
"14063 Market Center Dr, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/14063-Market-Center-Dr-Clarksburg-MD-20871/123535337_zpid/,489000,123535337,4,5,2981,39.224278,-77.291887,Clarksburg,2014,58,https://photos.zillowstatic.com/p_f/IS6y981alzrt6b0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,13.775,1120
"62 Verdant Oak Aly, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/62-Verdant-Oak-Aly-Clarksburg-MD-20871/2085926025_zpid/,439990,2085926025,3,4,1960,39.2284,-77.2745,Clarksburg,2019,67,https://photos.zillowstatic.com/p_f/ISu8mv3m0ktsz71000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.194,1144
"22634 Observation Dr, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/22634-Observation-Dr-Clarksburg-MD-20871/246554069_zpid/,469990,246554069,3,4,2247,39.228473,-77.274074,Clarksburg,2019,85,https://photos.zillowstatic.com/p_f/IS2fcm5g7f6ae80000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.293,1241
"22650 Observation Dr, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/22650-Observation-Dr-Clarksburg-MD-20871/2085943122_zpid/,439990,2085943122,3,3,1945,39.228384,-77.273973,Clarksburg,2019,120,https://photos.zillowstatic.com/p_f/ISm2oifxqcczct0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.293,1241
"22640 Observation Dr, Clarksburg, MD",New construction,https://www.zillow.com/homedetails/22640-Observation-Dr-Clarksburg-MD-20871/246554035_zpid/,458990,246554035,3,3,1930,39.228597,-77.274214,Clarksburg,2019,140,https://photos.zillowstatic.com/p_f/ISmamio5zzskqf0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,14.293,1241
"22318 Sweet Pepperbush Aly, Clarksburg, MD 20871",Townhouse for sale,https://www.zillow.com/homedetails/22318-Sweet-Pepperbush-Aly-Clarksburg-MD-20871/124232408_zpid/,448900,124232408,3,4,1680,39.223083,-77.28957,Clarksburg,2016,146,https://photos.zillowstatic.com/p_f/IS2fonqepfpocw0000000000.jpg,TOWNHOUSE,Clarksburg Elementary School,79,7,Elementary,/clarksburg-md/schools/clarksburg-elementary-school-25140/,309,Rocky Hill Middle School,29,8,Middle,/clarksburg-md/schools/rocky-hill-middle-school-24622/,1279,Clarksburg High School,47,7,High,/clarksburg-md/schools/clarksburg-high-school-27390/,2200,15.03,1254
